variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail,Sp,Sex
lp__,-524.6522951535833,-524.3573661075875,1.6053076387055456,1.4759196162036832,-527.7508714216663,-522.6668556039924,1.0016454941546553,1978.6804101306036,2657.740832328746,Papilio machaon,undetermined
b_Intercept,129.28632594860684,131.28445935564943,215.8667062612207,218.56153537259178,-223.6658867698148,481.055486329181,0.9998046668567074,4944.281583105887,3049.34121928869,Melitaea cinxia,undetermined
b_Year,-0.004817286362221477,-0.004783936087709065,0.008843003511412508,0.00872639295748773,-0.019533362402672724,0.009771375112456349,1.0006595496115303,5250.195752363589,3229.871028542317,Melitaea cinxia,undetermined
b_Temp,0.39139554276028266,0.3869107313212272,0.2851604675936417,0.28030144699891163,-0.07654355075283574,0.8617542313651881,1.0007290024644253,4348.853740707032,2758.048142388739,Melitaea cinxia,undetermined
b_Latitude,-2.115149075025243,-2.1667988296853427,4.195351763229871,4.264963811015378,-9.06053016735401,4.759025563103262,0.9995696717232214,4981.625017194773,3073.2495468936822,Melitaea cinxia,undetermined
sigma,2.6331482192381994,2.6264479271686003,0.14850134206595922,0.1513403845935668,2.402518741068957,2.8831687280994016,1.0021904346947879,4577.4216594039435,2794.865989935535,Melitaea cinxia,undetermined
Intercept,19.030449881016892,19.033764598780934,0.20980471222560493,0.20530410670820257,18.68638916399573,19.37070301414638,1.000025805755708,4223.475809059378,2551.212670427901,Melitaea cinxia,undetermined
lprior,-4.927692543913676,-4.924780667345723,0.11365873461381154,0.11408785831284023,-5.125201645593508,-4.743801409598873,1.0003789890193873,4293.960475854011,2998.1552414215994,Melitaea cinxia,undetermined
lp__,-390.4826672037036,-390.15698966653645,1.6126712881086513,1.4517140435838194,-393.65361840366273,-388.5166627438548,1.002396544767109,2076.0844502284835,2739.2052382417223,Melitaea cinxia,undetermined
b_Intercept,1.5047592902043412,1.4886154058635075,9.525420817163326,9.240530350156101,-14.063778998484597,17.03339781586364,1.0000133572458842,4953.389800002775,3288.8279515518243,Leptidea sinapis,undetermined
b_Year,0.005424952949815373,0.005512368380776162,0.00480585311357808,0.0048479945692679076,-0.0023565725240802006,0.013158292435188491,1.0008563267095452,4711.736587104683,3394.4148901233825,Leptidea sinapis,undetermined
b_Temp,-0.2587539529512668,-0.2594797361735872,0.08102162107109494,0.08280707155904203,-0.3923326852389823,-0.12674098951684892,1.0002093026668095,4737.692286195245,3468.2830297051937,Leptidea sinapis,undetermined
b_Latitude,0.2163901171227759,0.21811816792687247,0.10293161268327881,0.10289276394507675,0.04674997274991424,0.38479904994051956,1.0024808196592492,4492.924607327701,2648.2331759957606,Leptidea sinapis,undetermined
sigma,0.9628179839265993,0.9606816638715018,0.053722178136926646,0.05471597510957021,0.879281073161961,1.0543918686029334,1.0005783143733633,4428.714061408586,2549.209021643474,Leptidea sinapis,undetermined
Intercept,19.119427472214014,19.11951374292571,0.07115296931374031,0.068888952109758,18.99881424072116,19.238179731401942,1.0014068901549777,4795.183017208013,3249.1025727332612,Leptidea sinapis,undetermined
lprior,-4.434927783358013,-4.434556482424745,0.03433492560313315,0.03441507261259316,-4.491526968522475,-4.37909066074728,1.0011036836110812,4875.298382577718,3138.987708551971,Leptidea sinapis,undetermined
lp__,-238.4661927739584,-238.15704939281216,1.5403666356114825,1.3472736604498103,-241.48432482651313,-236.5845645217925,1.0016221832391685,1957.2296380328162,2833.0437567724734,Leptidea sinapis,undetermined
b_Intercept,19.29355041629743,19.020904283804597,16.02170364408349,15.657608585871866,-7.199305667351337,45.363524787061934,1.0012184376820323,4168.549168883773,2968.92889334185,Polygonia c-album,female
b_Year,0.010815388474116993,0.010878934864864543,0.005544418881760743,0.005512047721799642,0.0016256162755815074,0.019877284165676575,1.0001960929601783,5138.957351248036,2857.577047571585,Polygonia c-album,female
b_Temp,-0.014419118637822593,-0.014172093883409134,0.11018929908375473,0.10979462102524372,-0.19299317769050184,0.16679255510400642,1.000060484217427,4170.535631886575,2906.476574585194,Polygonia c-album,female
b_Latitude,-0.3308844608226009,-0.33379644982110457,0.19446435875345117,0.19277649825674176,-0.647288122360796,-0.005499800031878206,1.0012246802705707,4166.263796295036,3116.6442723367263,Polygonia c-album,female
sigma,1.269052548092471,1.2647158463961319,0.07049200038634476,0.0690057920818584,1.1578431580162418,1.3906437807548415,1.0014653101039135,3978.2854616463246,2954.0875690434177,Polygonia c-album,female
Intercept,23.111492344566045,23.111184354908623,0.10142274920779486,0.10049453298816555,22.946721486779083,23.279080226444208,1.0007631936025572,4099.718475483438,2888.1715091949386,Polygonia c-album,female
lprior,-6.24122125132952,-6.239717462878158,0.04340347313438099,0.04398337359613176,-6.315610171767594,-6.172734027831526,1.0008111817374734,4238.507478267824,2510.3323934548657,Polygonia c-album,female
lp__,-287.1956491291812,-286.86083765794035,1.6099215288000046,1.4409842991174466,-290.2441681671441,-285.2489610424241,1.0012856716849188,2180.7912191321298,2534.9407700954985,Polygonia c-album,female
b_Intercept,38.30585869078977,38.29935783104494,24.03318797855056,24.135957480939016,-0.5724808798722968,77.42017234686513,1.0001047571809747,4223.97480111522,3127.5407090331023,Pieris rapae,male
b_Year,-0.0010438232884900749,-0.0011573088106841742,0.008726595394883876,0.008712240800093234,-0.015384811282536838,0.013249016560522667,1.0031015336095226,4667.763712486256,3021.5932519828534,Pieris rapae,male
b_Temp,-0.47632719785207717,-0.4756959586835021,0.14780897407126614,0.14929186978362,-0.7188545913083059,-0.23137269509293823,1.000270340829644,4394.036849882725,2808.7366812794257,Pieris rapae,male
b_Latitude,-0.10088600815400062,-0.09847919244234077,0.298131690166174,0.2961598820104385,-0.5896537370577778,0.37811911805751364,0.9996405535974286,4516.140725224437,3011.9603855637965,Pieris rapae,male
sigma,2.037637511717199,2.0329246273014103,0.10798426012335074,0.1086478399487683,1.8717239125361909,2.223051879056971,1.0011943557372887,4360.16835247092,3185.758565503404,Pieris rapae,male
Intercept,23.749567174241353,23.74889302497411,0.1599388433331293,0.1632457880333223,23.48882463301764,24.01008741226402,1.000853619080987,4721.397816234847,3166.810509699822,Pieris rapae,male
lprior,-6.719405218231523,-6.717187805674126,0.07054907505135036,0.07059519212164737,-6.840794548659861,-6.608506788212971,1.0029442203876748,4716.70244583822,2635.69378686247,Pieris rapae,male
lp__,-382.72749340389123,-382.39133165400426,1.6280551339722549,1.4688980720848803,-385.86131197296027,-380.7279115535326,1.0015885339166424,1984.286613889784,2755.819302579589,Pieris rapae,male
b_Intercept,33.122930941991896,33.37974121504196,21.793709976036844,21.469736409418587,-2.8416351604962777,68.74784238466913,0.9999332655915542,4526.658395350406,2867.359572814387,Pieris napi,undetermined
b_Year,-0.003662435582263806,-0.0036862793567062338,0.007939861348931196,0.007796415791028297,-0.0166550136294521,0.00934470327471202,1.0005434405146387,4757.5543708681635,3003.7589964586696,Pieris napi,undetermined
b_Temp,-0.11055158731391186,-0.10815372850570887,0.19060558947092185,0.1942859618256199,-0.42771792533895675,0.20029231264364988,1.0005252065651822,4486.662398755572,3072.169016642528,Pieris napi,undetermined
b_Latitude,-0.04403414050664082,-0.042543704776863575,0.309270801732568,0.3101690837278636,-0.55704361736429,0.4616725974921057,1.001619499402039,4338.569266114877,2959.4519605208343,Pieris napi,undetermined
sigma,2.215495242497326,2.21293138372852,0.11663744121145928,0.11762611699811405,2.0359865240831394,2.411582138028504,0.9996291181117806,4297.630569225918,3269.4619610617724,Pieris napi,undetermined
Intercept,22.043144367864816,22.043841890872802,0.16751465933955728,0.16451992941227334,21.766655335885968,22.318631762153046,1.0015620858554015,5082.772304952934,2777.5793499331485,Pieris napi,undetermined
lprior,-6.1106765030232655,-6.107420025930628,0.08195804082761346,0.08159082201732659,-6.244475695762971,-5.979323422994961,1.0007805859161825,5429.945134238659,2761.2091448992937,Pieris napi,undetermined
lp__,-405.8759340411281,-405.53407644961055,1.6328896533624833,1.4430465227015776,-409.0187740318984,-403.8950985739374,1.001994595418344,1851.3641589988215,2683.516733721133,Pieris napi,undetermined
b_Intercept,3.7312940880812264,3.701132962981757,8.750529946961345,8.790305842926243,-10.667739505334316,18.35710550773406,0.9997718307602149,5043.031951943619,3110.9798657908955,Favonius quercus,male
b_Year,0.0060372682439833805,0.006054867694223672,0.0032171266465836203,0.003187898132452789,6.671191980822989e-4,0.011321697795198081,1.0002247804134314,5301.404870997603,3189.799372056973,Favonius quercus,male
b_Temp,-0.1988903260285362,-0.20011216578633464,0.10760964097653802,0.10775994697528916,-0.37914915880317857,-0.021648291461635587,1.0002651960407403,4738.627003682316,2984.1355061711965,Favonius quercus,male
b_Latitude,0.0441995358296332,0.04593537580601763,0.11986276167800329,0.12278621113382591,-0.15279966009849252,0.2402385489843647,0.9999625557143379,5134.072787815913,3139.0248404667523,Favonius quercus,male
sigma,0.8865032344444823,0.8838341799675227,0.04844833897820667,0.0481932598262439,0.8107390815434983,0.9689683085482275,1.003963321590875,5140.389224548934,2582.596605231963,Favonius quercus,male
Intercept,15.979786626884499,15.978778227212722,0.06574890856197008,0.0664661671087813,15.871952908291998,16.087991643379905,1.0006554209689649,5152.920019866718,2717.8166012375495,Favonius quercus,male
lprior,-3.287800741318705,-3.286979912311475,0.013896938395472931,0.0139088723098092,-3.311842924411274,-3.2660985219538006,1.0007600569443018,5100.319975490019,3009.6533721766737,Favonius quercus,male
lp__,-240.18155035783678,-239.85805900310487,1.6219861907001643,1.4737416698394892,-243.33109693949703,-238.18821138140152,1.0002500989041905,1955.5064879739991,2469.8458678368447,Favonius quercus,male
b_Intercept,5.293723815364284,5.254206275432967,6.591926664872198,6.561863840178019,-5.537670038203059,16.265487671418725,1.0005784786709793,4894.503837628999,3230.0716203568354,Hamearis lucina,undetermined
b_Year,0.002963394509311355,0.0030451484561381014,0.0034346061394373278,0.0034969677183087017,-0.002884906405489399,0.008411363410504764,1.0014669003836678,4473.567688245635,3164.3448766754736,Hamearis lucina,undetermined
b_Temp,-0.057930560594927655,-0.05703764251344336,0.056092144229607725,0.056352985795593113,-0.15031913218089804,0.03212567825076123,1.000134330460928,4398.586917356524,2941.2970085673783,Hamearis lucina,undetermined
b_Latitude,0.07420521330038671,0.07643725894972309,0.10789318331371839,0.10917337573326585,-0.10537159240870658,0.24774882048136745,1.0020600619457893,4373.210878523207,2487.615470392292,Hamearis lucina,undetermined
sigma,0.6742585987785442,0.6735855889564301,0.03603211132028184,0.03584308544661892,0.6177758898680309,0.7357637654676369,1.0007040718086064,4263.973495413267,2719.1206317370206,Hamearis lucina,undetermined
Intercept,13.92699225272958,13.926371017402762,0.049704492583205424,0.04978221761282431,13.845794290417304,14.009633283920316,1.0004984805301325,4551.19440715553,2606.3636432360586,Hamearis lucina,undetermined
lprior,-3.355252172694161,-3.355001444744071,0.013396897040499794,0.013663165465694599,-3.3779384537539974,-3.334037257150599,1.000283182236385,4492.223260632752,2593.9713426240273,Hamearis lucina,undetermined
lp__,-190.27876705610188,-189.95772391715366,1.5669883240741391,1.3857857067482713,-193.28467492582263,-188.34814301739783,1.0021933078732252,1912.4562762060286,2649.294605646103,Hamearis lucina,undetermined
b_Intercept,18.871652840378392,18.88178529793032,24.150654046120962,24.164609962620535,-20.875130461943165,58.37142604367697,1.0008230810660006,5385.241352690457,3229.1677048543165,Nymphalis polychloros,female
b_Year,-0.001671045203353064,-0.0017268102868936825,0.008633703259023429,0.00872585065610374,-0.015621792230203033,0.012308528905109492,1.0000461490078933,4892.252715086777,3336.1330437970864,Nymphalis polychloros,female
b_Temp,0.2961834350990628,0.2932525438192537,0.18221737708633826,0.18043077148411446,1.493292365215183e-4,0.5963315558217184,0.9997465484049399,4676.134541115082,2855.9527115214496,Nymphalis polychloros,female
b_Latitude,0.1955458581081074,0.1973968970770768,0.4187201837250241,0.41927499758172426,-0.49266716586298104,0.8800149103458482,0.9995240591853544,4303.129087196143,2993.9199497529266,Nymphalis polychloros,female
sigma,2.136128825432228,2.131343457801525,0.11146493886959304,0.11351372273338936,1.9633168278930335,2.3265577693529984,0.9999016480655041,4908.453774910816,3265.335387941229,Nymphalis polychloros,female
Intercept,28.287825674819995,28.288507160776966,0.1583043119701741,0.15490745800641842,28.022738060107674,28.551378508278543,1.000141041119008,4790.363558926536,3005.5279180531766,Nymphalis polychloros,female
lprior,-8.209377892497335,-8.207618704853523,0.059656823867526854,0.059302573170909006,-8.310487036202039,-8.111647488536464,1.0021051389200264,4857.096542166257,3009.150611984753,Nymphalis polychloros,female
lp__,-405.81693547719976,-405.4799903534183,1.5926784073361635,1.3937184048694424,-408.7663818493389,-403.8837499628243,1.0012624542548028,1836.9867722035767,2710.0433342945016,Nymphalis polychloros,female
b_Intercept,61.7876014157814,61.716118213316854,28.256982307263016,27.907575332498222,15.650302194555199,108.58179888676001,1.0012890258944778,5554.665815891458,3229.21812377524,Polygonia c-album,undetermined
b_Year,0.003278453949089216,0.003232535422025782,0.012149694124266119,0.012157976472483144,-0.01664332138125582,0.023328542766613062,1.0008168159192588,5029.971806016877,3636.608827403921,Polygonia c-album,undetermined
b_Temp,0.10166169671655885,0.1044560286703082,0.2127876645365439,0.20930970316137804,-0.24700443152516346,0.4484200936995703,1.0013352689616093,4223.716330050507,3367.199252334115,Polygonia c-album,undetermined
b_Latitude,-0.8678828658574717,-0.8672240060387784,0.2884850364067561,0.287435843383601,-1.3524055179873673,-0.390394855156676,1.0009913167028255,4642.169173450342,3264.0305249593944,Polygonia c-album,undetermined
sigma,2.0411157262879027,2.036906431646723,0.10660380139864684,0.10548137660995596,1.8754630449014058,2.224664094158614,0.999467710660476,4648.144631702682,3033.1337805257863,Polygonia c-album,undetermined
Intercept,24.477188452062524,24.479433019133584,0.1495304991366021,0.14941144420821098,24.23142998509642,24.71737411641964,1.0002004320631779,4599.81452537257,3035.763549882516,Polygonia c-album,undetermined
lprior,-6.984891670881508,-6.983674002029946,0.06456520585690706,0.06424277068860983,-7.095053520140235,-6.882903725350886,1.0004201135319484,4917.825555730408,3181.6631284911027,Polygonia c-album,undetermined
lp__,-404.91044656136035,-404.56523830437084,1.613733223147249,1.4300069400468232,-408.0143635350804,-402.94330739577464,1.0012885857145113,2079.0079997411312,3005.4770082814644,Polygonia c-album,undetermined
b_Intercept,11.200668956321795,11.29359446420448,9.241396015554974,9.184969062761745,-4.260828092774,26.259338184597464,1.0008723512490147,4456.8359905668885,3019.2486488290338,Favonius quercus,female
